,model prediction,sex,residence,year_of_birth,language population,village population,mother tongue,elevation,pred
8391,indirect,м,Khlyut,1962.0,63939.0,787.0,лезгинский,1217.13757324219,0.9835797835106768
8392,indirect,м,Khnov,1962.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.9765599167828966
8393,indirect,м,Khpyuk,1962.0,7886.0,397.0,агульский,2186.0732421875,0.9829706911673872
8394,indirect,м,Kiche,1962.0,8229.0,188.0,рутульский,1291.65612792969,0.9835797835106768
8395,indirect,м,Kidero,1962.0,2980.0,283.0,цезский,1900.54162597656,0.9836866690488616
8396,indirect,м,Kina,1962.0,8229.0,196.0,рутульский,1573.32702636719,0.9835797835106768
8397,indirect,м,Kizhani,1962.0,117613.0,309.0,аварский,1515.361328125,0.9835797835106768
8398,indirect,м,Kubachi,1962.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.9877501004426223
8399,indirect,м,Kuli,1962.0,31987.0,2430.0,лакский,1955.77087402344,0.9878338794912231
8400,indirect,м,Kuli,1962.0,31987.0,2430.0,лакский,1955.77087402344,0.9878338794912231
8401,indirect,м,Kurdul,1962.0,3319.0,205.0,цахурский,1880.81872558594,0.9693618296792916
8402,indirect,м,Mallakent,1962.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9835797835106768
8403,indirect,м,Megeb,1962.0,710.0,710.0,мегебский,1712.15393066406,0.9872357407636956
8404,indirect,м,Mikik,1962.0,3319.0,258.0,цахурский,1640.0,0.9704430380509368
8405,indirect,м,Mukar,1962.0,31987.0,249.0,лакский,1667.02294921875,0.9835797835106768
8406,indirect,м,Obokh,1962.0,117613.0,408.0,аварский,1765.45129394531,0.9829706911673872
8407,indirect,м,Richa,1962.0,7886.0,885.0,агульский,2053.85205078125,0.9826640422780936
8408,indirect,м,Rikvani,1962.0,4984.0,836.0,андийский,1874.55419921875,0.977433251367352
8409,indirect,м,Rutul,1962.0,8229.0,1769.0,рутульский,1342.49267578125,0.988271104239251
8410,indirect,м,Shangoda,1962.0,117613.0,175.0,аварский,1504.90002441406,0.9835797835106768
8411,indirect,м,Shukty,1962.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.9842705625859224
8412,indirect,м,Sutbuk,1962.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.9835797835106768
8413,indirect,м,Tad-Magitl,1962.0,2902.0,295.0,ахвахский,1457.0,0.9842705625859224
8414,indirect,м,Tlibisho,1962.0,3052.0,250.0,багвалинский,1667.69287109375,0.975399667615284
8415,indirect,м,Tsukhta,1962.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.9835797835106768
8416,indirect,м,Tsulikana,1962.0,31987.0,272.0,лакский,1746.52551269531,0.9832640560313424
8417,indirect,м,Tukita,1962.0,127.0,127.0,тукитинский,1939.52868652344,0.9836866690488616
8418,indirect,м,Tukita,1962.0,127.0,127.0,тукитинский,1939.52868652344,0.9836866690488616
8419,indirect,м,Upper Ubekimakhi,1962.0,14258.0,411.0,цудахарский даргинский,1246.0,0.9757474842577007
8420,indirect,м,Uragi,1962.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.9835797835106768
8421,indirect,м,Uri,1962.0,31987.0,311.0,лакский,1666.2683105468802,0.9835797835106768
8422,indirect,м,Urtsaki,1962.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9835797835106768
8423,indirect,м,Zilo,1962.0,4984.0,510.0,андийский,1202.365234375,0.9786192879890256
8424,direct,ж,Balkhar,1962.0,31987.0,1195.0,лакский,1658.48388671875,0.9490551061167288
8425,direct,ж,Bezhta,1962.0,1270.0,1058.0,бежтинский,1633.0812988281302,0.9490551061167288
8426,direct,ж,Burkikhan,1962.0,7886.0,780.0,агульский,1917.4191894531305,0.9377143612755512
8427,direct,ж,Chabanmakhi,1962.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.9348051594603436
8428,direct,ж,Chankurbe,1962.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9490551061167288
8429,direct,ж,Chirag,1962.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.9446584663407521
8430,direct,ж,Chuni,1962.0,117613.0,342.0,аварский,1375.91101074219,0.9490551061167288
8431,direct,ж,Darvag,1962.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.8724907618538547
8432,direct,ж,Dorgeli,1962.0,47605.0,3162.0,кумыкский,667.396423339844,0.9490551061167288
8433,direct,ж,Durangi,1962.0,117613.0,345.0,аварский,1040.05541992188,0.9490551061167288
8434,direct,ж,Dyubek,1962.0,24826.0,1041.0,табасаранский,450.744720458984,0.9490551061167288
8435,direct,ж,Dzhavgat,1962.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.9490551061167288
8436,direct,ж,Ersi,1962.0,16786.0,1197.0,азербайджанский,407.0,0.9490551061167288
8437,direct,ж,Fiy,1962.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.6001799467352776
8438,direct,ж,Gdym,1962.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.5360499380465672
8439,direct,ж,Gelmets,1962.0,3319.0,403.0,цахурский,1750.0,0.915785989423198
8440,direct,ж,Hinuq,1962.0,150.0,150.0,гинухский,1941.0,0.9205577916700532
8441,direct,ж,Ikhrek,1962.0,8229.0,1456.0,рутульский,1792.92919921875,0.9377143612755512
8442,direct,ж,Karata,1962.0,4336.0,1262.0,каратинский,1463.62890625,0.9490551061167288
8443,direct,ж,Khlyut,1962.0,63939.0,787.0,лезгинский,1217.13757324219,0.9597719315447536
8444,direct,ж,Khnov,1962.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.9377143612755512
8445,direct,ж,Khpyuk,1962.0,7886.0,397.0,агульский,2186.0732421875,0.9377143612755512
8446,direct,ж,Kiche,1962.0,8229.0,188.0,рутульский,1291.65612792969,0.9348051594603436
8447,direct,ж,Kidero,1962.0,2980.0,283.0,цезский,1900.54162597656,0.9205577916700532
8448,direct,ж,Kina,1962.0,8229.0,196.0,рутульский,1573.32702636719,0.9348051594603436
8449,direct,ж,Kizhani,1962.0,117613.0,309.0,аварский,1515.361328125,0.9348051594603436
8450,direct,ж,Kubachi,1962.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.9490551061167288
8451,direct,ж,Kuli,1962.0,31987.0,2430.0,лакский,1955.77087402344,0.9377143612755512
8452,direct,ж,Kuli,1962.0,31987.0,2430.0,лакский,1955.77087402344,0.9377143612755512
8453,direct,ж,Kurdul,1962.0,3319.0,205.0,цахурский,1880.81872558594,0.8932766976129438
8454,direct,ж,Mallakent,1962.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9348051594603436
8455,direct,ж,Megeb,1962.0,710.0,710.0,мегебский,1712.15393066406,0.9490551061167288
8456,direct,ж,Mikik,1962.0,3319.0,258.0,цахурский,1640.0,0.911948743735598
8457,direct,ж,Mukar,1962.0,31987.0,249.0,лакский,1667.02294921875,0.9348051594603436
8458,direct,ж,Obokh,1962.0,117613.0,408.0,аварский,1765.45129394531,0.9377143612755512
8459,direct,ж,Richa,1962.0,7886.0,885.0,агульский,2053.85205078125,0.9377143612755512
8460,direct,ж,Rikvani,1962.0,4984.0,836.0,андийский,1874.55419921875,0.9105724986704596
8461,direct,ж,Rutul,1962.0,8229.0,1769.0,рутульский,1342.49267578125,0.9490551061167288
8462,direct,ж,Shangoda,1962.0,117613.0,175.0,аварский,1504.90002441406,0.9348051594603436
8463,direct,ж,Shukty,1962.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.9490551061167288
8464,direct,ж,Sutbuk,1962.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.9490551061167288
8465,direct,ж,Tad-Magitl,1962.0,2902.0,295.0,ахвахский,1457.0,0.9348051594603436
8466,direct,ж,Tlibisho,1962.0,3052.0,250.0,багвалинский,1667.69287109375,0.9348051594603436
8467,direct,ж,Tsukhta,1962.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.8874907678394017
8468,direct,ж,Tsulikana,1962.0,31987.0,272.0,лакский,1746.52551269531,0.9205577916700532
8469,direct,ж,Tukita,1962.0,127.0,127.0,тукитинский,1939.52868652344,0.9205577916700532
8470,direct,ж,Tukita,1962.0,127.0,127.0,тукитинский,1939.52868652344,0.9205577916700532
8471,direct,ж,Upper Ubekimakhi,1962.0,14258.0,411.0,цудахарский даргинский,1246.0,0.9490551061167288
8472,direct,ж,Uragi,1962.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.9348051594603436
8473,direct,ж,Uri,1962.0,31987.0,311.0,лакский,1666.2683105468802,0.9490551061167288
8474,direct,ж,Urtsaki,1962.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9490551061167288
8475,direct,ж,Zilo,1962.0,4984.0,510.0,андийский,1202.365234375,0.92646760961746
8476,direct,м,Balkhar,1962.0,31987.0,1195.0,лакский,1658.48388671875,0.9937506256217404
8477,direct,м,Bezhta,1962.0,1270.0,1058.0,бежтинский,1633.0812988281302,0.9937506256217404
8478,direct,м,Burkikhan,1962.0,7886.0,780.0,агульский,1917.4191894531305,0.992278514884318
8479,direct,м,Chabanmakhi,1962.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.9918958384368998
8480,direct,м,Chankurbe,1962.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9937506256217404
8481,direct,м,Chirag,1962.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.9931835885167792
8482,direct,м,Chuni,1962.0,117613.0,342.0,аварский,1375.91101074219,0.9937506256217404
8483,direct,м,Darvag,1962.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.9831671341794588
8484,direct,м,Dorgeli,1962.0,47605.0,3162.0,кумыкский,667.396423339844,0.9937506256217404
8485,direct,м,Durangi,1962.0,117613.0,345.0,аварский,1040.05541992188,0.9937506256217404
8486,direct,м,Dyubek,1962.0,24826.0,1041.0,табасаранский,450.744720458984,0.9937506256217404
8487,direct,м,Dzhavgat,1962.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.9937506256217404
8488,direct,м,Ersi,1962.0,16786.0,1197.0,азербайджанский,407.0,0.9937506256217404
8489,direct,м,Fiy,1962.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.9276069334245306
8490,direct,м,Gdym,1962.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.9079396032128332
8491,direct,м,Gelmets,1962.0,3319.0,403.0,цахурский,1750.0,0.9893417333707551
8492,direct,м,Hinuq,1962.0,150.0,150.0,гинухский,1941.0,0.9899912121242359
8493,direct,м,Ikhrek,1962.0,8229.0,1456.0,рутульский,1792.92919921875,0.992278514884318
8494,direct,м,Karata,1962.0,4336.0,1262.0,каратинский,1463.62890625,0.9937506256217404
8495,direct,м,Khlyut,1962.0,63939.0,787.0,лезгинский,1217.13757324219,0.9951136595920476
8496,direct,м,Khnov,1962.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.992278514884318
8497,direct,м,Khpyuk,1962.0,7886.0,397.0,агульский,2186.0732421875,0.992278514884318
8498,direct,м,Kiche,1962.0,8229.0,188.0,рутульский,1291.65612792969,0.9918958384368998
8499,direct,м,Kidero,1962.0,2980.0,283.0,цезский,1900.54162597656,0.9899912121242359
8500,direct,м,Kina,1962.0,8229.0,196.0,рутульский,1573.32702636719,0.9918958384368998
8501,direct,м,Kizhani,1962.0,117613.0,309.0,аварский,1515.361328125,0.9918958384368998
8502,direct,м,Kubachi,1962.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.9937506256217404
8503,direct,м,Kuli,1962.0,31987.0,2430.0,лакский,1955.77087402344,0.992278514884318
8504,direct,м,Kuli,1962.0,31987.0,2430.0,лакский,1955.77087402344,0.992278514884318
8505,direct,м,Kurdul,1962.0,3319.0,205.0,цахурский,1880.81872558594,0.9861965820200516
8506,direct,м,Mallakent,1962.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9918958384368998
8507,direct,м,Megeb,1962.0,710.0,710.0,мегебский,1712.15393066406,0.9937506256217404
8508,direct,м,Mikik,1962.0,3319.0,258.0,цахурский,1640.0,0.9888151507528083
8509,direct,м,Mukar,1962.0,31987.0,249.0,лакский,1667.02294921875,0.9918958384368998
8510,direct,м,Obokh,1962.0,117613.0,408.0,аварский,1765.45129394531,0.992278514884318
8511,direct,м,Richa,1962.0,7886.0,885.0,агульский,2053.85205078125,0.992278514884318
8512,direct,м,Rikvani,1962.0,4984.0,836.0,андийский,1874.55419921875,0.9886253457898764
8513,direct,м,Rutul,1962.0,8229.0,1769.0,рутульский,1342.49267578125,0.9937506256217404
8514,direct,м,Shangoda,1962.0,117613.0,175.0,аварский,1504.90002441406,0.9918958384368998
8515,direct,м,Shukty,1962.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.9937506256217404
8516,direct,м,Sutbuk,1962.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.9937506256217404
8517,direct,м,Tad-Magitl,1962.0,2902.0,295.0,ахвахский,1457.0,0.9918958384368998
8518,direct,м,Tlibisho,1962.0,3052.0,250.0,багвалинский,1667.69287109375,0.9918958384368998
8519,direct,м,Tsukhta,1962.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.9853657099833822
8520,direct,м,Tsulikana,1962.0,31987.0,272.0,лакский,1746.52551269531,0.9899912121242359
8521,direct,м,Tukita,1962.0,127.0,127.0,тукитинский,1939.52868652344,0.9899912121242359
8522,direct,м,Tukita,1962.0,127.0,127.0,тукитинский,1939.52868652344,0.9899912121242359
8523,direct,м,Upper Ubekimakhi,1962.0,14258.0,411.0,цудахарский даргинский,1246.0,0.9937506256217404
8524,direct,м,Uragi,1962.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.9918958384368998
8525,direct,м,Uri,1962.0,31987.0,311.0,лакский,1666.2683105468802,0.9937506256217404
8526,direct,м,Urtsaki,1962.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9937506256217404
8527,direct,м,Zilo,1962.0,4984.0,510.0,андийский,1202.365234375,0.9907874714746354
8528,indirect,ж,Balkhar,1963.0,31987.0,1195.0,лакский,1658.48388671875,0.90109029347671
8529,indirect,ж,Bezhta,1963.0,1270.0,1058.0,бежтинский,1633.0812988281302,0.904915834817892
8530,indirect,ж,Burkikhan,1963.0,7886.0,780.0,агульский,1917.4191894531305,0.8993945101304373
8531,indirect,ж,Chabanmakhi,1963.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.9026969901542662
8532,indirect,ж,Chankurbe,1963.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9026969901542662
8533,indirect,ж,Chirag,1963.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.929353756320869
8534,indirect,ж,Chuni,1963.0,117613.0,342.0,аварский,1375.91101074219,0.9026969901542662
8535,indirect,ж,Darvag,1963.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.8718674608883431
8536,indirect,ж,Dorgeli,1963.0,47605.0,3162.0,кумыкский,667.396423339844,0.9288246278791104
8537,indirect,ж,Durangi,1963.0,117613.0,345.0,аварский,1040.05541992188,0.9026969901542662
8538,indirect,ж,Dyubek,1963.0,24826.0,1041.0,табасаранский,450.744720458984,0.8867067525218831
8539,indirect,ж,Dzhavgat,1963.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.9066706290152516
8540,indirect,ж,Ersi,1963.0,16786.0,1197.0,азербайджанский,407.0,0.90109029347671
8541,indirect,ж,Fiy,1963.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.7022841745988576
8542,indirect,ж,Gdym,1963.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.7060668644937109
8543,indirect,ж,Gelmets,1963.0,3319.0,403.0,цахурский,1750.0,0.8305123683757862
8544,indirect,ж,Hinuq,1963.0,150.0,150.0,гинухский,1941.0,0.9032785993696252
8545,indirect,ж,Ikhrek,1963.0,8229.0,1456.0,рутульский,1792.92919921875,0.8977394594220472
8546,indirect,ж,Karata,1963.0,4336.0,1262.0,каратинский,1463.62890625,0.90109029347671
8547,indirect,ж,Khlyut,1963.0,63939.0,787.0,лезгинский,1217.13757324219,0.9026969901542662
8548,indirect,ж,Khnov,1963.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.8658159671535409
8549,indirect,ж,Khpyuk,1963.0,7886.0,397.0,агульский,2186.0732421875,0.8993945101304373
8550,indirect,ж,Kiche,1963.0,8229.0,188.0,рутульский,1291.65612792969,0.9026969901542662
8551,indirect,ж,Kidero,1963.0,2980.0,283.0,цезский,1900.54162597656,0.9032785993696252
8552,indirect,ж,Kina,1963.0,8229.0,196.0,рутульский,1573.32702636719,0.9026969901542662
8553,indirect,ж,Kizhani,1963.0,117613.0,309.0,аварский,1515.361328125,0.9026969901542662
8554,indirect,ж,Kubachi,1963.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.9258610779215614
8555,indirect,ж,Kuli,1963.0,31987.0,2430.0,лакский,1955.77087402344,0.9263365598896932
8556,indirect,ж,Kuli,1963.0,31987.0,2430.0,лакский,1955.77087402344,0.9263365598896932
8557,indirect,ж,Kurdul,1963.0,3319.0,205.0,цахурский,1880.81872558594,0.8305123683757862
8558,indirect,ж,Mallakent,1963.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9026969901542662
8559,indirect,ж,Megeb,1963.0,710.0,710.0,мегебский,1712.15393066406,0.92295077413077
8560,indirect,ж,Mikik,1963.0,3319.0,258.0,цахурский,1640.0,0.8356628236226239
8561,indirect,ж,Mukar,1963.0,31987.0,249.0,лакский,1667.02294921875,0.9026969901542662
8562,indirect,ж,Obokh,1963.0,117613.0,408.0,аварский,1765.45129394531,0.8993945101304373
8563,indirect,ж,Richa,1963.0,7886.0,885.0,агульский,2053.85205078125,0.8977394594220472
8564,indirect,ж,Rikvani,1963.0,4984.0,836.0,андийский,1874.55419921875,0.8702672777091095
8565,indirect,ж,Rutul,1963.0,8229.0,1769.0,рутульский,1342.49267578125,0.9288246278791104
8566,indirect,ж,Shangoda,1963.0,117613.0,175.0,аварский,1504.90002441406,0.9026969901542662
8567,indirect,ж,Shukty,1963.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.9064668394937198
8568,indirect,ж,Sutbuk,1963.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.9026969901542662
8569,indirect,ж,Tad-Magitl,1963.0,2902.0,295.0,ахвахский,1457.0,0.9064668394937198
8570,indirect,ж,Tlibisho,1963.0,3052.0,250.0,багвалинский,1667.69287109375,0.8599601342959601
8571,indirect,ж,Tsukhta,1963.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.9026969901542662
8572,indirect,ж,Tsulikana,1963.0,31987.0,272.0,лакский,1746.52551269531,0.9009826143632736
8573,indirect,ж,Tukita,1963.0,127.0,127.0,тукитинский,1939.52868652344,0.9032785993696252
8574,indirect,ж,Tukita,1963.0,127.0,127.0,тукитинский,1939.52868652344,0.9032785993696252
8575,indirect,ж,Upper Ubekimakhi,1963.0,14258.0,411.0,цудахарский даргинский,1246.0,0.8617087086757299
8576,indirect,ж,Uragi,1963.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.9026969901542662
8577,indirect,ж,Uri,1963.0,31987.0,311.0,лакский,1666.2683105468802,0.9026969901542662
8578,indirect,ж,Urtsaki,1963.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9026969901542662
8579,indirect,ж,Zilo,1963.0,4984.0,510.0,андийский,1202.365234375,0.8763732379887521
8580,indirect,м,Balkhar,1963.0,31987.0,1195.0,лакский,1658.48388671875,0.9832839161049024
8581,indirect,м,Bezhta,1963.0,1270.0,1058.0,бежтинский,1633.0812988281302,0.9839869393331664
8582,indirect,м,Burkikhan,1963.0,7886.0,780.0,агульский,1917.4191894531305,0.9829706911673872
8583,indirect,м,Chabanmakhi,1963.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.9835797835106768
8584,indirect,м,Chankurbe,1963.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9835797835106768
8585,indirect,м,Chirag,1963.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.988363835096321
8586,indirect,м,Chuni,1963.0,117613.0,342.0,аварский,1375.91101074219,0.9835797835106768
8587,indirect,м,Darvag,1963.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.9777454021827428
8588,indirect,м,Dorgeli,1963.0,47605.0,3162.0,кумыкский,667.396423339844,0.988271104239251
8589,indirect,м,Durangi,1963.0,117613.0,345.0,аварский,1040.05541992188,0.9835797835106768
8590,indirect,м,Dyubek,1963.0,24826.0,1041.0,табасаранский,450.744720458984,0.9805956553491252
8591,indirect,м,Dzhavgat,1963.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.98430776839861
8592,indirect,м,Ersi,1963.0,16786.0,1197.0,азербайджанский,407.0,0.9832839161049024
8593,indirect,м,Fiy,1963.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.9383891738531912
8594,indirect,м,Gdym,1963.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.9394307110242324
8595,indirect,м,Gelmets,1963.0,3319.0,403.0,цахурский,1750.0,0.9693618296792916
8596,indirect,м,Hinuq,1963.0,150.0,150.0,гинухский,1941.0,0.9836866690488616
8597,indirect,м,Ikhrek,1963.0,8229.0,1456.0,рутульский,1792.92919921875,0.9826640422780936
8598,indirect,м,Karata,1963.0,4336.0,1262.0,каратинский,1463.62890625,0.9832839161049024
8599,indirect,м,Khlyut,1963.0,63939.0,787.0,лезгинский,1217.13757324219,0.9835797835106768
8600,indirect,м,Khnov,1963.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.9765599167828966
8601,indirect,м,Khpyuk,1963.0,7886.0,397.0,агульский,2186.0732421875,0.9829706911673872
8602,indirect,м,Kiche,1963.0,8229.0,188.0,рутульский,1291.65612792969,0.9835797835106768
8603,indirect,м,Kidero,1963.0,2980.0,283.0,цезский,1900.54162597656,0.9836866690488616
8604,indirect,м,Kina,1963.0,8229.0,196.0,рутульский,1573.32702636719,0.9835797835106768
8605,indirect,м,Kizhani,1963.0,117613.0,309.0,аварский,1515.361328125,0.9835797835106768
8606,indirect,м,Kubachi,1963.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.9877501004426223
8607,indirect,м,Kuli,1963.0,31987.0,2430.0,лакский,1955.77087402344,0.9878338794912231
8608,indirect,м,Kuli,1963.0,31987.0,2430.0,лакский,1955.77087402344,0.9878338794912231
8609,indirect,м,Kurdul,1963.0,3319.0,205.0,цахурский,1880.81872558594,0.9693618296792916
8610,indirect,м,Mallakent,1963.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9835797835106768
8611,indirect,м,Megeb,1963.0,710.0,710.0,мегебский,1712.15393066406,0.9872357407636956
8612,indirect,м,Mikik,1963.0,3319.0,258.0,цахурский,1640.0,0.9704430380509368
8613,indirect,м,Mukar,1963.0,31987.0,249.0,лакский,1667.02294921875,0.9835797835106768
8614,indirect,м,Obokh,1963.0,117613.0,408.0,аварский,1765.45129394531,0.9829706911673872
8615,indirect,м,Richa,1963.0,7886.0,885.0,агульский,2053.85205078125,0.9826640422780936
8616,indirect,м,Rikvani,1963.0,4984.0,836.0,андийский,1874.55419921875,0.977433251367352
8617,indirect,м,Rutul,1963.0,8229.0,1769.0,рутульский,1342.49267578125,0.988271104239251
8618,indirect,м,Shangoda,1963.0,117613.0,175.0,аварский,1504.90002441406,0.9835797835106768
8619,indirect,м,Shukty,1963.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.9842705625859224
8620,indirect,м,Sutbuk,1963.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.9835797835106768
8621,indirect,м,Tad-Magitl,1963.0,2902.0,295.0,ахвахский,1457.0,0.9842705625859224
8622,indirect,м,Tlibisho,1963.0,3052.0,250.0,багвалинский,1667.69287109375,0.975399667615284
8623,indirect,м,Tsukhta,1963.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.9835797835106768
8624,indirect,м,Tsulikana,1963.0,31987.0,272.0,лакский,1746.52551269531,0.9832640560313424
8625,indirect,м,Tukita,1963.0,127.0,127.0,тукитинский,1939.52868652344,0.9836866690488616
8626,indirect,м,Tukita,1963.0,127.0,127.0,тукитинский,1939.52868652344,0.9836866690488616
8627,indirect,м,Upper Ubekimakhi,1963.0,14258.0,411.0,цудахарский даргинский,1246.0,0.9757474842577007
8628,indirect,м,Uragi,1963.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.9835797835106768
8629,indirect,м,Uri,1963.0,31987.0,311.0,лакский,1666.2683105468802,0.9835797835106768
8630,indirect,м,Urtsaki,1963.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9835797835106768
8631,indirect,м,Zilo,1963.0,4984.0,510.0,андийский,1202.365234375,0.9786192879890256
8632,direct,ж,Balkhar,1963.0,31987.0,1195.0,лакский,1658.48388671875,0.9490551061167288
8633,direct,ж,Bezhta,1963.0,1270.0,1058.0,бежтинский,1633.0812988281302,0.9490551061167288
8634,direct,ж,Burkikhan,1963.0,7886.0,780.0,агульский,1917.4191894531305,0.9377143612755512
8635,direct,ж,Chabanmakhi,1963.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,0.9348051594603436
8636,direct,ж,Chankurbe,1963.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9490551061167288
8637,direct,ж,Chirag,1963.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,0.9446584663407521
8638,direct,ж,Chuni,1963.0,117613.0,342.0,аварский,1375.91101074219,0.9490551061167288
8639,direct,ж,Darvag,1963.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.8724907618538547
8640,direct,ж,Dorgeli,1963.0,47605.0,3162.0,кумыкский,667.396423339844,0.9490551061167288
8641,direct,ж,Durangi,1963.0,117613.0,345.0,аварский,1040.05541992188,0.9490551061167288
8642,direct,ж,Dyubek,1963.0,24826.0,1041.0,табасаранский,450.744720458984,0.9490551061167288
8643,direct,ж,Dzhavgat,1963.0,13236.0,579.0,кайтагский даргинский,365.503295898437,0.9490551061167288
8644,direct,ж,Ersi,1963.0,16786.0,1197.0,азербайджанский,407.0,0.9490551061167288
8645,direct,ж,Fiy,1963.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.6001799467352776
8646,direct,ж,Gdym,1963.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.5360499380465672
8647,direct,ж,Gelmets,1963.0,3319.0,403.0,цахурский,1750.0,0.915785989423198
8648,direct,ж,Hinuq,1963.0,150.0,150.0,гинухский,1941.0,0.9205577916700532
8649,direct,ж,Ikhrek,1963.0,8229.0,1456.0,рутульский,1792.92919921875,0.9377143612755512
8650,direct,ж,Karata,1963.0,4336.0,1262.0,каратинский,1463.62890625,0.9490551061167288
8651,direct,ж,Khlyut,1963.0,63939.0,787.0,лезгинский,1217.13757324219,0.9597719315447536
8652,direct,ж,Khnov,1963.0,3792.0,1467.0,хновский рутульский,1836.39538574219,0.9377143612755512
8653,direct,ж,Khpyuk,1963.0,7886.0,397.0,агульский,2186.0732421875,0.9377143612755512
8654,direct,ж,Kiche,1963.0,8229.0,188.0,рутульский,1291.65612792969,0.9348051594603436
8655,direct,ж,Kidero,1963.0,2980.0,283.0,цезский,1900.54162597656,0.9205577916700532
8656,direct,ж,Kina,1963.0,8229.0,196.0,рутульский,1573.32702636719,0.9348051594603436
8657,direct,ж,Kizhani,1963.0,117613.0,309.0,аварский,1515.361328125,0.9348051594603436
